Day,Country,City,Street,Cause,Avg Length (Meters),Avg Delay (Seconds),Impacted Wazers
22 jun 2024,MX,Morelia,Rey Tangaxoan II,null,639.8461538461538,376.46153846153845,47
22 jun 2024,MX,Morelia,Av. Periodismo,null,1125.25,405.5,27
22 jun 2024,MX,Morelia,Av. Morelos (N),null,584,571,9
22 jun 2024,MX,Morelia,Virrey Antonio de Mendoza,null,504,533.3333333333334,13
22 jun 2024,MX,Morelia,Calz. la Huerta,null,1301.3478260869565,539.9565217391304,331
22 jun 2024,MX,Morelia,Av. Francisco I. Madero Poniente,HAZARD,1062.090909090909,382.27272727272725,119
22 jun 2024,MX,Morelia,Loma del Rey,null,815,510.3333333333333,15
22 jun 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,987.3333333333334,512.8888888888889,97
22 jun 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,649.6,403.8,40
22 jun 2024,MX,Morelia,Aquiles Serdán,null,623,593,8
22 jun 2024,MX,Morelia,Héroe de Nacozari,null,686.8461538461538,495.38461538461536,184
22 jun 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,1166.9333333333334,576.8,172
22 jun 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,null,813.5,529.25,19
22 jun 2024,MX,Morelia,Allende,null,733,572,9
22 jun 2024,MX,Morelia,Av. Guadalupe Victoria,null,586,614,4
22 jun 2024,MX,Morelia,Abasolo,null,534,707.3333333333334,136
23 jun 2024,MX,Morelia,Héroes Anónimos de la Independencia,null,1159.5,390.5,13
23 jun 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),null,919.9574468085107,451.29787234042556,808
23 jun 2024,CO,Morelia,Vda. Frascate,null,1273.6666666666667,335,12
23 jun 2024,MX,Morelia,Antonio Alzate,null,599.6666666666666,552,20
23 jun 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),null,1389.2727272727273,418.8181818181818,186
23 jun 2024,MX,Morelia,Allende,null,654.9230769230769,578.6923076923077,65
23 jun 2024,MX,Morelia,Carpinteros de Paracho,null,541,472,6
23 jun 2024,MX,Morelia,Virrey Antonio de Bucareli,null,654,547,4
23 jun 2024,MX,Morelia,Héroe de Nacozari,null,535,644,18
23 jun 2024,MX,Morelia,Aquiles Serdán,null,751.0689655172414,537.3448275862069,193
23 jun 2024,MX,Morelia,Av. Guadalupe Victoria,null,735,328.5,10
23 jun 2024,MX,Morelia,Francisco Márquez,null,690,647,5
23 jun 2024,MX,Morelia,Virrey Antonio de Mendoza,null,809.8181818181819,510.09090909090907,56
23 jun 2024,MX,Morelia,Av. Morelos Sur,null,551,775.75,12
23 jun 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,593.6666666666666,633,21
23 jun 2024,MX,Morelia,Paseo de la República (Sector Nueva España),null,924.5762711864406,457.6949152542373,1401
24 jun 2024,MX,Morelia,Maestro Rubén Valencia Cortés,null,787.7142857142857,621.5714285714286,21
24 jun 2024,MX,Morelia,Av. Morelos (N),null,1036.642857142857,747.9285714285714,257
24 jun 2024,MX,Morelia,Av. Francisco I. Madero Oriente,HAZARD,2240.5714285714284,499.42857142857144,73
24 jun 2024,MX,Morelia,Héroe de Nacozari,null,709,737.5,30
24 jun 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),null,1771.8636363636363,805.3409090909091,1118
24 jun 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,HAZARD,695.3333333333334,603.3333333333334,23
24 jun 2024,MX,Morelia,Av. San José del Cerrito,null,1200.4,423,41
24 jun 2024,MX,Morelia,Juan Ortega y Montañes,null,559,669.5,5
24 jun 2024,MX,Morelia,Av. Guadalupe Victoria,null,692,575,6
24 jun 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,1060.8333333333333,444.3333333333333,67
24 jun 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,974.3846153846154,374.9230769230769,152
24 jun 2024,MX,Morelia,20 de Noviembre,null,938.6666666666666,419.3333333333333,11
24 jun 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,null,610,539,10
24 jun 2024,MX,Morelia,Carpinteros de Paracho,null,666.5,441.5,23
24 jun 2024,MX,Morelia,Av. Michoacán,null,883,799.1428571428571,44
24 jun 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,3094,614.75,49
25 jun 2024,MX,Morelia,Av. Morelos (N),null,994.25,876.3333333333334,194
25 jun 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,null,3436.625,555.75,79
25 jun 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),HAZARD,732,291,21
25 jun 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,HAZARD,2986.714285714286,488.85714285714283,58
25 jun 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,1611,582.6666666666666,29
25 jun 2024,MX,Morelia,Av. Guadalupe Victoria,null,677.3333333333334,605.6666666666666,15
