,Date,Country,City,Street,Latitude,Longitude
25992,2 may 2025,MX,Guadalajara,San Juan de Ulúa,20.705198,-103.358924
25993,2 may 2025,MX,Guadalajara,San Juan de Ulúa,20.704803,-103.354119
25994,2 may 2025,MX,Guadalajara,Sierra Leona,20.702472,-103.331235
25995,2 may 2025,MX,Guadalajara,Tamaulipas,20.699509,-103.347866
25996,2 may 2025,MX,Guadalajara,Teodoro Flores,20.718012,-103.320936
25997,2 may 2025,MX,Tlaquepaque,Tucumán,20.606331,-103.373419
25998,2 may 2025,MX,Guadalajara,Ventura Anaya,20.664793,-103.306307
25999,2 may 2025,MX,Zapopan,Antiguo Camino a Tesistán,20.742791,-103.418718
26000,2 may 2025,MX,Zapopan,Av. Aviación,20.712792,-103.456963
26001,2 may 2025,MX,Zapopan,Av. Aviación,20.742477,-103.448146
26002,2 may 2025,MX,Guadalajara,Av. Aztecas,20.681677,-103.396533
26003,2 may 2025,MX,Zapopan,Av. Enrique Díaz de León,20.716434,-103.36157
26004,2 may 2025,MX,Guadalajara,Av. Gobernador Luis G. Curiel,20.613091,-103.341872
26005,2 may 2025,MX,Guadalajara,Av. Gobernador Luis G. Curiel,20.613224,-103.341934
26006,2 may 2025,MX,Guadalajara,Av. Gobernador Luis G. Curiel,20.623048,-103.346796
26007,2 may 2025,MX,Guadalajara,Av. González Gallo Derecha,20.630218,-103.32299
26008,2 may 2025,MX,Tlaquepaque,Av. González Gallo Izquierda,20.627855,-103.32164
26009,2 may 2025,MX,Zapopan,Av. Guadalupe,20.635172,-103.460408
26010,2 may 2025,MX,Guadalajara,Av. Manuel Ávila Camacho,20.706921,-103.366875
26011,2 may 2025,MX,Guadalajara,Av. Niños Héroes,20.663532,-103.348357
26012,2 may 2025,MX,Guadalajara,Av. Paseo de la Arboleda,20.646991,-103.387262
26013,2 may 2025,MX,Guadalajara,Av. Plutarco Elías Calles,20.674073,-103.295594
26014,2 may 2025,MX,Guadalajara,Av. San Jacinto,20.645537,-103.300848
26015,2 may 2025,MX,Guadalajara,Av. San Jacinto,20.645719,-103.300933
26016,2 may 2025,MX,Zapopan,Av. Zoquipan,20.71652,-103.361761
26017,2 may 2025,MX,Zapopan,Av. Zoquipan,20.716542,-103.361934
26018,2 may 2025,MX,Guadalajara,Av. de la Escultura,20.613004,-103.341877
26019,2 may 2025,MX,Guadalajara,Av. de las Américas,20.687188,-103.373486
26020,2 may 2025,MX,Guadalajara,Av. de las Américas,20.68639,-103.373505
26021,2 may 2025,MX,Guadalajara,Av. de las Américas,20.687262,-103.373345
26022,2 may 2025,MX,Guadalajara,Av. de las Américas,20.687164,-103.373347
26023,2 may 2025,MX,Guadalajara,Av. de los Normalistas,20.694573,-103.341532
26024,2 may 2025,MX,Zapopan,Calz. Federalistas,20.744729,-103.429809
26025,2 may 2025,MX,Guadalajara,Calz. Independencia Nte.,20.678157,-103.34013
26026,2 may 2025,MX,Guadalajara,Calz. Independencia Nte.,20.699977,-103.32832
26027,2 may 2025,MX,Guadalajara,Calz. del Ejército,20.669902,-103.331413
26028,2 may 2025,MX,Guadalajara,Chamizal,20.644799,-103.306662
26029,2 may 2025,MX,Guadalajara,Circunvalación Agustín Yáñez,20.657691,-103.351833
26030,2 may 2025,MX,Guadalajara,Constancia,20.669175,-103.33031
26031,2 may 2025,MX,Guadalajara,Doctor R. Michel,20.638218,-103.332761
26032,2 may 2025,MX,Guadalajara,Felipe Ángeles,20.669031,-103.303843
26033,2 may 2025,MX,Guadalajara,Felipe Ángeles,20.672212,-103.302752
26034,2 may 2025,MX,Guadalajara,Felipe Ángeles,20.664826,-103.305302
26035,2 may 2025,MX,Guadalajara,Francisco Sarabia,20.675609,-103.303579
26036,2 may 2025,MX,Guadalajara,Francisco Zarco,20.686815,-103.373205
26037,2 may 2025,MX,Guadalajara,Gaza,20.67922,-103.286363
26038,2 may 2025,MX,Guadalajara,Manuel Payno,20.679328,-103.310979
26039,2 may 2025,MX,Zapopan,Mercurio,20.635007,-103.460278
26040,2 may 2025,MX,Guadalajara,Pablo Valdez,20.674313,-103.298383
26041,2 may 2025,MX,Tlaquepaque,Parras,20.629147,-103.322449
26042,2 may 2025,MX,Guadalajara,República,20.677693,-103.335201
26043,2 may 2025,MX,Guadalajara,Valentín Gómez Farías,20.66897,-103.330296
26044,2 may 2025,MX,Guadalajara,,20.695777,-103.349076
26045,2 may 2025,MX,Zapopan,,20.728188,-103.345252
26046,2 may 2025,MX,Tlaquepaque,Adolf B. Horn Jr.,20.572445,-103.364288
26047,2 may 2025,MX,Zapopan,Antiguo Camino a Tesistán,20.741071,-103.416062
26048,2 may 2025,MX,Guadalajara,Av. 16 de Septiembre,20.665377,-103.34878
26049,2 may 2025,MX,Guadalajara,Av. 8 de Julio,20.627559,-103.36965
26050,2 may 2025,MX,Guadalajara,Av. 8 de Julio,20.6327,-103.367453
26051,2 may 2025,MX,Guadalajara,Av. Benito Juárez,20.67502,-103.351896
26052,2 may 2025,MX,Guadalajara,Av. Chapultepec,20.675435,-103.368779
26053,2 may 2025,MX,Guadalajara,Av. Chapultepec,20.673523,-103.368527
26054,2 may 2025,MX,Guadalajara,Av. Chapultepec,20.674935,-103.368769
26055,2 may 2025,MX,Zapopan,Av. Circuito del Bosque,20.71749,-103.477995
26056,2 may 2025,MX,Guadalajara,Av. Cristóbal Colón,20.636756,-103.377688
26057,2 may 2025,MX,Guadalajara,Av. Cristóbal Colón,20.621846,-103.389284
26058,2 may 2025,MX,Guadalajara,Av. Cristóbal Colón,20.647525,-103.369199
26059,2 may 2025,MX,Guadalajara,Av. Cristóbal Colón,20.637132,-103.377722
26060,2 may 2025,MX,Guadalajara,Av. Cruz del Sur,20.645919,-103.381555
26061,2 may 2025,MX,Guadalajara,Av. Dr. Roberto Michel,20.657698,-103.345538
26062,2 may 2025,MX,Zapopan,Av. Dr. Ángel Leaño,20.751832,-103.415674
26063,2 may 2025,MX,Zapopan,Av. Dr. Ángel Leaño,20.764432,-103.416802
26064,2 may 2025,MX,Zapopan,Av. Enrique Ladrón de Guevara,20.636453,-103.427676
26065,2 may 2025,MX,Tlaquepaque,Av. Francisco Silva Romero,20.633098,-103.29673
26066,2 may 2025,MX,Tlaquepaque,Av. Francisco Silva Romero,20.642337,-103.302839
26067,2 may 2025,MX,Guadalajara,Av. Fray Antonio Alcalde,20.696999,-103.348191
26068,2 may 2025,MX,Guadalajara,Av. Gobernador Luis G. Curiel,20.643708,-103.352387
26069,2 may 2025,MX,Guadalajara,Av. Gobernador Luis G. Curiel,20.634889,-103.351051
26070,2 may 2025,MX,Guadalajara,Av. Gobernador Luis G. Curiel,20.647253,-103.352875
26071,2 may 2025,MX,Guadalajara,Av. González Gallo Derecha,20.646596,-103.333452
26072,2 may 2025,MX,Zapopan,Av. Guadalupe,20.659129,-103.445524
26073,2 may 2025,MX,Zapopan,Av. Ignacio L. Vallarta,20.676558,-103.410723
26074,2 may 2025,MX,Zapopan,Av. Ignacio L. Vallarta,20.679154,-103.422342
26075,2 may 2025,MX,Guadalajara,Av. Javier Mina,20.662488,-103.28571
26076,2 may 2025,MX,Guadalajara,Av. Javier Mina,20.673761,-103.335149
26077,2 may 2025,MX,Guadalajara,Av. Jesús Michel González,20.617561,-103.373953
26078,2 may 2025,MX,Tlaquepaque,Av. Jesús Michel González,20.59535,-103.380228
26079,2 may 2025,MX,Guadalajara,Av. Jesús Michel González,20.616098,-103.374526
26080,2 may 2025,MX,Tlaquepaque,Av. Jesús Michel González,20.585606,-103.384884
26081,2 may 2025,MX,Guadalajara,Av. Jesús Michel González,20.617592,-103.373941
26082,2 may 2025,MX,Guadalajara,Av. Jesús Michel González,20.615957,-103.374424
26083,2 may 2025,MX,Zapopan,Av. Juan Gil Preciado,20.743007,-103.409748
26084,2 may 2025,MX,Zapopan,Av. Juan Gil Preciado,20.740921,-103.406836
26085,2 may 2025,MX,Zapopan,Av. Juan Gil Preciado,20.744364,-103.411648
26086,2 may 2025,MX,Zapopan,Av. Juan Pablo II,20.733445,-103.396689
26087,2 may 2025,MX,Zapopan,Av. Juan Pablo II,20.735196,-103.399088
26088,2 may 2025,MX,Zapopan,Av. Juan Palomar y Arias,20.691578,-103.426726
26089,2 may 2025,MX,Guadalajara,Av. López Mateos Norte,20.696738,-103.372265
26090,2 may 2025,MX,Guadalajara,Av. López Mateos Norte,20.681148,-103.382919
26091,2 may 2025,MX,Guadalajara,Av. López Mateos Norte,20.691254,-103.376306
26092,2 may 2025,MX,Guadalajara,Av. López Mateos Sur,20.669351,-103.3907
26093,2 may 2025,MX,Guadalajara,Av. López Mateos Sur,20.669087,-103.390875
26094,2 may 2025,MX,Zapopan,Av. López Mateos Sur,20.602275,-103.435046
26095,2 may 2025,MX,Zapopan,Av. López Mateos Sur,20.647093,-103.405506
26096,2 may 2025,MX,Zapopan,Av. López Mateos Sur,20.600726,-103.436241
26097,2 may 2025,MX,Zapopan,Av. López Mateos Sur,20.629762,-103.417014
26098,2 may 2025,MX,Guadalajara,Av. Manuel Acuña,20.684785,-103.39737
26099,2 may 2025,MX,Zapopan,Av. Manuel J. Clouthier,20.664716,-103.42036
26100,2 may 2025,MX,Zapopan,Av. Manuel J. Clouthier,20.66392,-103.420686
26101,2 may 2025,MX,Guadalajara,Av. Manuel Ávila Camacho,20.698555,-103.353514
26102,2 may 2025,MX,Guadalajara,Av. Manuel Ávila Camacho,20.697906,-103.352502
26103,2 may 2025,MX,Zapopan,Av. Mariano Otero,20.632747,-103.427818
26104,2 may 2025,MX,Zapopan,Av. Mariano Otero,20.649264,-103.401492
26105,2 may 2025,MX,Guadalajara,Av. Mariano Otero,20.665299,-103.37199
26106,2 may 2025,MX,Guadalajara,Av. México,20.678935,-103.394157
26107,2 may 2025,MX,Tlaquepaque,Av. Niños Héroes,20.639651,-103.31647
26108,2 may 2025,MX,Zapopan,Av. Patria,20.641746,-103.419937
26109,2 may 2025,MX,Zapopan,Av. Patria,20.646694,-103.421461
26110,2 may 2025,MX,Zapopan,Av. Patria,20.711115,-103.39315
26111,2 may 2025,MX,Guadalajara,Av. Patria,20.709677,-103.391901
26112,2 may 2025,MX,Tlaquepaque,Av. Patria,20.631982,-103.285269
26113,2 may 2025,MX,Tlaquepaque,Av. Patria,20.622867,-103.289399
26114,2 may 2025,MX,Zapopan,Av. Patria,20.648622,-103.422399
26115,2 may 2025,MX,Guadalajara,Av. Patria,20.620107,-103.353874
26116,2 may 2025,MX,Tlaquepaque,Av. Patria,20.628749,-103.285551
26117,2 may 2025,MX,Zapopan,Av. Patria,20.648736,-103.422415
26118,2 may 2025,MX,Zapopan,Av. Patria,20.674722,-103.422319
26119,2 may 2025,MX,Zapopan,Av. Río Blanco,20.769513,-103.398055
26120,2 may 2025,MX,Zapopan,Av. Santa Margarita,20.730471,-103.446333
26121,2 may 2025,MX,Zapopan,Av. Santa Margarita,20.729524,-103.438007
26122,2 may 2025,MX,Guadalajara,Av. Tonantzin,20.661488,-103.38762
26123,2 may 2025,MX,Zapopan,Av. de la Calma,20.63605,-103.415761
26124,2 may 2025,MX,Guadalajara,Av. de la Paz,20.66806,-103.347363
26125,2 may 2025,MX,Guadalajara,Av. de los Normalistas,20.709574,-103.334675
26126,2 may 2025,MX,Zapopan,Av. del Bajío,20.695597,-103.461555
26127,2 may 2025,MX,Zapopan,Av. del Pinar,20.62065,-103.417841
26128,2 may 2025,MX,Zapopan,Av. del Servidor Público,20.740862,-103.430627
26129,2 may 2025,MX,Zapopan,Blvd. Bugambilias,20.603591,-103.437377
26130,2 may 2025,MX,Guadalajara,Calz. Independencia Nte.,20.711804,-103.321939
26131,2 may 2025,MX,Guadalajara,Calz. Independencia Nte.,20.706422,-103.324826
26132,2 may 2025,MX,Guadalajara,Calz. Independencia Nte.,20.676592,-103.341226
26133,2 may 2025,MX,Guadalajara,Calz. Independencia Nte.,20.72532,-103.31581
26134,2 may 2025,MX,Guadalajara,Calz. Independencia Nte.,20.708877,-103.323532
26135,2 may 2025,MX,Tlaquepaque,Calz. Lázaro Cárdenas,20.623536,-103.314557
26136,2 may 2025,MX,Tlaquepaque,Calz. Lázaro Cárdenas,20.626858,-103.300807
26137,2 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,20.647541,-103.362102
26138,2 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,20.637516,-103.343985
26139,2 may 2025,MX,Tlaquepaque,Calz. Lázaro Cárdenas,20.626035,-103.302964
26140,2 may 2025,MX,Tlaquepaque,Calz. Lázaro Cárdenas,20.625069,-103.326996
26141,2 may 2025,MX,Tlaquepaque,Calz. Lázaro Cárdenas,20.628828,-103.293945
26142,2 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,20.665803,-103.395417
26143,2 may 2025,MX,Tlaquepaque,Calz. Lázaro Cárdenas,20.623821,-103.308935
26144,2 may 2025,MX,Tlaquepaque,Carretera a Los Altos,20.611491,-103.281893
26145,2 may 2025,MX,Tlaquepaque,Carretera a Los Altos,20.609887,-103.27423
26146,2 may 2025,MX,Tlaquepaque,Carriles Centrales,20.611241,-103.418572
26147,2 may 2025,MX,Guadalajara,Circuito Madrigal,20.699481,-103.399838
26148,2 may 2025,MX,Guadalajara,Circunvalación División del Norte,20.697943,-103.33166
26149,2 may 2025,MX,Guadalajara,Circunvalación de Oblatos,20.693055,-103.317893
26150,2 may 2025,MX,Zapopan,Colón,20.725386,-103.398164
26151,2 may 2025,MX,Guadalajara,Constancia,20.666616,-103.331181
26152,2 may 2025,MX,Guadalajara,Contreras Medellín,20.678998,-103.351324
26153,2 may 2025,MX,Guadalajara,Donato Guerra,20.674585,-103.35063
26154,2 may 2025,MX,Tlaquepaque,Donato Guerra,20.641824,-103.316934
26155,2 may 2025,MX,Guadalajara,Francisco I. Madero,20.673636,-103.346136
26156,2 may 2025,MX,Guadalajara,Francisco de Quevedo,20.671854,-103.381342
26157,2 may 2025,MX,Zapopan,Guadalajara Centro,20.695849,-103.456211
26158,2 may 2025,MX,Guadalajara,Herrera y Cairo,20.683987,-103.385142
26159,2 may 2025,MX,Guadalajara,Herrera y Cairo,20.682824,-103.347273
26160,2 may 2025,MX,Zapopan,Independencia,20.782802,-103.399852
26161,2 may 2025,MX,Guadalajara,Independencia,20.678007,-103.351035
26162,2 may 2025,MX,Guadalajara,Industria,20.67842,-103.337834
26163,2 may 2025,MX,Zapopan,Industria Metalúrgica,20.740632,-103.398133
26164,2 may 2025,MX,Guadalajara,José María Iglesias,20.679434,-103.288839
26165,2 may 2025,MX,Zapopan,José María Robles,20.667529,-103.408475
26166,2 may 2025,MX,Guadalajara,Juan Manuel,20.678907,-103.344715
26167,2 may 2025,MX,Guadalajara,Juan Manuel,20.678925,-103.344201
26168,2 may 2025,MX,Guadalajara,Lateral Av. Fray Antonio Alcalde,20.702476,-103.347329
26169,2 may 2025,MX,Guadalajara,Lateral Av. Fray Antonio Alcalde,20.709803,-103.346676
26170,2 may 2025,MX,Guadalajara,Lateral Av. Fray Antonio Alcalde,20.696813,-103.347953
26171,2 may 2025,MX,Guadalajara,Lateral Av. Fray Antonio Alcalde,20.697852,-103.3482
26172,2 may 2025,MX,Zapopan,Lateral Av. Ignacio L. Vallarta,20.683709,-103.440192
26173,2 may 2025,MX,Zapopan,Lateral Av. Ignacio L. Vallarta,20.680485,-103.42826
26174,2 may 2025,MX,Zapopan,Lateral Av. Juan Gil Preciado,20.769995,-103.446849
26175,2 may 2025,MX,Zapopan,Lateral Av. Juan Gil Preciado,20.76415,-103.43923
26176,2 may 2025,MX,Zapopan,Lateral Av. Juan Pablo II,20.732196,-103.394779
26177,2 may 2025,MX,Guadalajara,Lateral Av. López Mateos Norte,20.695625,-103.373116
26178,2 may 2025,MX,Guadalajara,Lateral Av. López Mateos Norte,20.675943,-103.386542
26179,2 may 2025,MX,Zapopan,Lateral Av. López Mateos Sur,20.633046,-103.414952
26180,2 may 2025,MX,Zapopan,Lateral Av. López Mateos Sur,20.658631,-103.397986
26181,2 may 2025,MX,Guadalajara,Lateral Av. Mariano Otero,20.655731,-103.390539
26182,2 may 2025,MX,Guadalajara,Lateral Calz. Lázaro Cárdenas,20.648349,-103.362788
26183,2 may 2025,MX,Tlaquepaque,Lateral Calz. Lázaro Cárdenas,20.623965,-103.320948
26184,2 may 2025,MX,Guadalajara,Lateral Calz. Lázaro Cárdenas,20.646586,-103.359528
26185,2 may 2025,MX,Zapopan,Lateral Calz. Lázaro Cárdenas,20.670837,-103.404241
26186,2 may 2025,MX,Tlaquepaque,Lateral Calz. Lázaro Cárdenas,20.624013,-103.315316
26187,2 may 2025,MX,Tlaquepaque,Lateral Carretera a Los Altos,20.621883,-103.288939
26188,2 may 2025,MX,Tlaquepaque,Lateral Carretera a Los Altos,20.621304,-103.288538
26189,2 may 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,20.732379,-103.355284
26190,2 may 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,20.732403,-103.355376
26191,2 may 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,20.730132,-103.412593
26192,2 may 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,20.73784,-103.375481
26193,2 may 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,20.740408,-103.400572
26194,2 may 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.698604,-103.453166
26195,2 may 2025,MX,Guadalajara,Av. Miguel Hidalgo y Costilla,20.676891,-103.367883
26196,2 may 2025,MX,Zapopan,Av. Mariano Otero,20.630855,-103.433384
26197,2 may 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.716589,-103.427214
26198,2 may 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.703445,-103.448354
26199,2 may 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.661007,-103.448997
26200,2 may 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.717266,-103.427926
26201,2 may 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,20.611453,-103.418777
26202,2 may 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,20.611395,-103.418489
26203,2 may 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,20.584128,-103.332826
26204,2 may 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,20.61082,-103.415868
26205,2 may 2025,MX,Zapopan,Av. Mariano Otero,20.648832,-103.402243
26206,2 may 2025,MX,Guadalajara,Av. Mariano Otero,20.661883,-103.379657
26207,2 may 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,20.611232,-103.417701
26208,2 may 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,20.576763,-103.360134
26209,2 may 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,20.60899,-103.408266
26210,2 may 2025,MX,Zapopan,Av. Mariano Otero,20.63329,-103.426989
26211,2 may 2025,MX,Guadalajara,Av. Mariano Otero,20.653202,-103.394696
26212,2 may 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,20.610562,-103.414697
26213,2 may 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,20.610368,-103.41385
26214,2 may 2025,MX,Guadalajara,Manuel López Cotilla,20.674332,-103.347823
26215,2 may 2025,MX,Guadalajara,Manuel López Cotilla,20.674243,-103.350794
26216,2 may 2025,MX,Zapopan,Mazamitla / Tapalpa / Tlajomulco,20.615531,-103.427603
26217,2 may 2025,MX,Zapopan,Av. Manuel Ávila Camacho,20.719855,-103.386448
26218,2 may 2025,MX,Zapopan,Av. López Mateos Sur,20.598966,-103.437402
26219,2 may 2025,MX,Guadalajara,Mercedes Celis,20.644342,-103.280791
26220,2 may 2025,MX,Zapopan,Av. Mariano Otero,20.650353,-103.399617
26221,2 may 2025,MX,Tlaquepaque,Av. Jesús Michel González,20.598685,-103.379188
26222,2 may 2025,MX,Guadalajara,Miguel Blanco,20.672076,-103.349743
26223,2 may 2025,MX,Zapopan,Paseo del Anochecer,20.734765,-103.470589
26224,2 may 2025,MX,Guadalajara,Av. Manuel Ávila Camacho,20.708716,-103.36969
26225,2 may 2025,MX,Zapopan,Paseo del Prado,20.690755,-103.403134
26226,2 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.730413,-103.412552
26227,2 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,20.71257,-103.293232
26228,2 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.729715,-103.348653
26229,2 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.737592,-103.375957
26230,2 may 2025,MX,Zapopan,Av. Manuel Ávila Camacho,20.715729,-103.380633
26231,2 may 2025,MX,Guadalajara,Av. Manuel Ávila Camacho,20.708246,-103.368966
26232,2 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,20.721247,-103.325068
26233,2 may 2025,MX,Guadalajara,Av. Manuel Ávila Camacho,20.704651,-103.363029
26234,2 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.725926,-103.338424
26235,2 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.740101,-103.398582
26236,2 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.732227,-103.355361
26237,2 may 2025,MX,Guadalajara,Av. Manuel Ávila Camacho,20.711869,-103.374324
26238,2 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.740095,-103.399063
26239,2 may 2025,MX,Guadalajara,Av. Manuel Ávila Camacho,20.707286,-103.367141
26240,2 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.738532,-103.379542
26241,2 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.728352,-103.414835
26242,2 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.72545,-103.336478
26243,2 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,20.720841,-103.316763
26244,2 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.739166,-103.402857
26245,2 may 2025,MX,Zapopan,Av. López Mateos Sur,20.624634,-103.420311
26246,2 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,20.718536,-103.311821
26247,2 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.630441,-103.436196
26248,2 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.641018,-103.440823
26249,2 may 2025,MX,Zapopan,Av. López Mateos Sur,20.650446,-103.403276
26250,2 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.679348,-103.455269
26251,2 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.656408,-103.446558
26252,2 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.632284,-103.436419
26253,2 may 2025,MX,Zapopan,Av. López Mateos Sur,20.599587,-103.436784
26254,2 may 2025,MX,Zapopan,Av. López Mateos Sur,20.650933,-103.402953
26255,2 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.71081,-103.43848
26256,2 may 2025,MX,Zapopan,Av. López Mateos Sur,20.645847,-103.406278
26257,2 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.714003,-103.431831
26258,2 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.714212,-103.431403
26259,2 may 2025,MX,Zapopan,Av. López Mateos Sur,20.599416,-103.436896
26260,2 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.717465,-103.426804
26261,2 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.638756,-103.439448
26262,2 may 2025,MX,Zapopan,Av. López Mateos Sur,20.624198,-103.420595
26263,2 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.662813,-103.449322
26264,2 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.678376,-103.455128
26265,2 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.662752,-103.449297
26266,2 may 2025,MX,Zapopan,Av. López Mateos Sur,20.650554,-103.403204
26267,2 may 2025,MX,Zapopan,Av. Juan Palomar y Arias,20.705528,-103.426813
