Date,Country,Street,LATITUDE,LONGITUDE,Date_cleaned,DatePython,Date_numeric,WeekdayNum,Weekday,Month,WeekNum
2 jun 2025,JM,T1  (E W) Highway,18.015257,-76.889335,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,E Mid St,17.942455,-76.907973,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - North Coast Highway,18.513127,-77.886915,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Harbour St,17.965593,-76.785994,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - North Coast Highway,18.439136,-77.204553,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Bay Farm Rd,18.01708,-76.832656,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Mountain View Ave,18.008545,-76.771326,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A2 - Old Harbour Rd,17.988233,-76.98634,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (E) - East West Hwy,17.940135,-77.071748,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,North Ave,18.001905,-76.780084,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,B8 - Long Hill Rd,18.416672,-77.940128,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Lyndhurst Rd,17.99754,-76.797981,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Water Ln,17.966998,-76.799276,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (W) - East West Hwy,17.940123,-77.244675,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Pandora Cr,18.015326,-76.822792,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (W) - East West Hwy,17.984522,-76.921051,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Oakdene Ave,17.990707,-76.771459,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Charlemont Dr,18.025267,-76.756373,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T3 - Edward Seaga Highway,18.286241,-77.125152,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Spanish Town Rd,18.007311,-76.835038,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - North Coast Hwy,18.462242,-77.385599,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Old Hope Rd,18.001323,-76.782168,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Federal Rd,17.989514,-76.977531,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Kew Bridge to Lucea Rd,18.436923,-78.166663,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T3 - Edward Seaga Highway,18.277183,-77.121501,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Phoenix Ave,18.013746,-76.786741,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A3 - Half Way Tree Rd,18.004452,-76.792839,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Green Island to Negril Rd,18.389303,-78.282456,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - North Coast Highway,18.425463,-77.177623,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (W) - East West Hwy,17.942937,-77.063271,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Perth Rd,18.036421,-77.510845,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Kensington Cres,18.003419,-76.782165,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,> Downtown Kingston,17.992392,-76.829718,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Hagley Park Rd,18.00941,-76.80244,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A3 - Agualta to Broadgate Rd,18.234015,-76.812802,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A2 (E) - Washington Blvd,18.026222,-76.839563,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,B8 - Anchovy to Shettlewood Rd,18.413793,-77.937136,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Port Royal St,17.965917,-76.796497,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T3 - Edward Seaga Highway,18.240822,-77.090583,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,7th St,17.984365,-76.802073,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Bernard Lodge Main Rd,17.981059,-76.935333,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Jimmy Cliff Blvd,18.478494,-77.926922,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 (E) - Nelson Mandela Highway,18.022864,-76.877884,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T3 - Edward Seaga Highway,18.332424,-77.14215,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A3 - Constant Spring Rd,18.020227,-76.796388,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A4 - Prospect to Port Morant Rd,17.87405,-76.341832,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,E Kings House Rd,18.03009,-76.77618,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T3 - Edward Seaga Highway,18.017128,-76.913129,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T3 - Edward Seaga Highway,18.391196,-77.16627,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Main St,17.964181,-77.238494,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Kingsland Main Rd,18.013097,-77.541366,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A3 - Constant Spring Rd,18.020337,-76.796382,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A2 - Winston Jones Highway,18.06549,-77.510444,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Happy Grove Rd,18.045489,-76.852687,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Old Hope Rd,18.005399,-76.776454,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T3 - Edward Seaga Highway,18.154722,-77.03262,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,St. John's Rd,18.00242,-77.009332,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,B8 - Anchovy to Shettlewood Rd,18.353958,-77.939911,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 (E) - Nelson Mandela Highway,18.009168,-76.898238,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Shortwood Rd,18.031557,-76.794252,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Waltham Main to Cedar Grove Rd,18.022551,-77.510062,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Old Stony Hill Rd,18.07361,-76.799148,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,,18.410053,-77.088605,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Kew Bridge to Great River Rd,18.452457,-78.061766,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Wellington Dr,18.014731,-76.760815,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T3 - Edward Seaga Highway,18.337046,-77.144842,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T3 - Edward Seaga Highway,18.240732,-77.090469,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Municipal Blvd,18.007196,-76.895136,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Harbour St,17.965927,-76.790638,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Maxfield Ave,18.000859,-76.803235,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (W) - East West Hwy,17.976261,-76.942548,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Red Hills Rd,18.037024,-76.812245,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Kew Bridge to Great River Rd,18.452798,-78.041092,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A4 - Yallahs to Pomfret Rd,17.87366,-76.554639,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 (W) - Nelson Mandela Highway,17.997063,-76.923515,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,,17.960004,-76.899917,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A4 - Morant Bay to Lyssons Rd,17.881811,-76.401822,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (E) - East West Hwy,17.959497,-77.290192,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Kingsway,18.019771,-76.789977,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 - East West Hwy,17.939029,-77.07773,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (E) - East West Hwy,17.924765,-77.167808,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (W) - East West Hwy,17.920361,-77.143578,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,E Mid St,17.943505,-76.906449,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (E) - East West Hwy,17.983627,-76.923766,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Spanish Town Rd,18.006489,-76.834146,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A4 - Southern Coastal Highway,17.935714,-76.654798,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A2 - Tombstone to Gutters Rd,18.067709,-77.732358,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A2 E - Dunrobin Ave,18.025266,-76.799724,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,B8 - Anchovy to Shettlewood Rd,18.349746,-77.941144,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A2 - Winston Jones Highway,18.065684,-77.510148,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A4 - Port Morant to Stokes Hall Rd,17.888947,-76.325112,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T3 - Edward Seaga Highway,18.215774,-77.0733,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 (W) - Nelson Mandela Highway,18.023099,-76.877004,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A2 - Old Harbour Rd,17.978354,-77.007597,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (E) - East West Hwy,17.957122,-77.313647,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Exchange Rd,18.411629,-77.071879,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A2 (W) - Washington Blvd,18.025391,-76.821349,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A2 - East St,18.223224,-78.128905,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Bernard Lodge Main Rd,17.979329,-76.933782,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (E) - East West Hwy,17.956715,-77.316101,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Fairfield Ave,18.453396,-77.912469,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,,17.997498,-76.929909,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,E Kings House Rd,18.023943,-76.779788,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Pandora Cr,18.016198,-76.822643,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Kingsway,18.020258,-76.789964,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Oakdene Ave,17.989883,-76.771895,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Ward Ave,18.039319,-77.515353,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Seymour Ave,18.008994,-76.774941,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A3 - Ocho Rios Byp,18.408458,-77.098304,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T2 Kingston - Portmore Toll Rd,17.993711,-76.836588,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Dome St,18.473092,-77.918079,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,B8 - Anchovy to Shettlewood Rd,18.404888,-77.937424,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Waterloo Rd,18.018758,-76.79186,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Three Mile Overpass,17.995496,-76.827327,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Moneague to Mount Diablo Rd,18.240704,-77.097475,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Alpart Road,17.986038,-77.591635,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Spanish Town Link Rd,17.991412,-76.966792,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Three Mile Overpass,17.995809,-76.827198,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A4 - Prospect to Port Morant Rd,17.870341,-76.343185,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,> Spanish Town,17.973299,-76.96032,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,1st St,17.987195,-76.828245,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - North Coast Highway,18.464413,-77.505199,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A4 - Grants Pen to Yallahs Rd,17.87455,-76.565424,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (W) - East West Hwy,18.029769,-77.426493,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - North Coast Highway,18.521443,-77.842811,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A2 (W) - Melrose Hill Byp,18.056314,-77.445827,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Hagley Park Rd,18.008322,-76.810173,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,B8 - Anchovy to Shettlewood Rd,18.375029,-77.933094,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - North Coast Highway,18.518501,-77.801478,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Kew Bridge to Great River Rd,18.45446,-78.018891,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Federal Rd,17.989464,-76.977739,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,James Hill to Mason River Rd,18.179447,-77.273011,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (W) - East West Hwy,17.962511,-77.278419,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A2 - Luana to Tombstone Rd,18.098278,-77.836778,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T3 - Edward Seaga Highway,18.145062,-77.03485,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Passage Fort Dr,17.983768,-76.883075,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A4 - Southern Coastal Highway,17.938746,-76.65766,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (E) - East West Hwy,17.984851,-76.9169,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (W) - East West Hwy,17.962113,-77.354018,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,B5 - Albert Town to Stettin Rd,18.276623,-77.535766,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Bernard Lodge Main Rd,17.977867,-76.931298,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (E) - East West Hwy,17.978319,-76.930785,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Fairfax Dr,18.050529,-76.810442,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 (W) - Nelson Mandela Highway,17.996931,-76.92137,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,E Kings House Rd,18.025707,-76.779271,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T3 - Edward Seaga Highway,18.059651,-76.988093,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Molynes Rd,18.038136,-76.82353,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Lady Musgrave Rd,18.006951,-76.779051,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Green Island to Negril Rd,18.391779,-78.285602,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Marcus Garvey Dr,17.969102,-76.805447,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Salt Pond Rd,17.974176,-76.941965,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (W) - East West Hwy,17.973369,-76.956978,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - North Coast Hwy,18.461339,-77.369332,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A2 - Melrose Hill Byp,18.067009,-77.462999,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 (E) - Nelson Mandela Highway,18.015312,-76.889116,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - North Coast Highway,18.476586,-77.471556,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Languard Ave,17.997959,-76.810014,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (E) - East West Hwy,17.936998,-77.231,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,East Ave,17.980264,-76.815003,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (W) - East West Hwy,18.006409,-76.894493,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Queens Dr,18.479464,-77.926503,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,B7 - Newmarket to New Savannah By-Pass Rd,18.162034,-77.915583,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,B8 - Anchovy to Shettlewood Rd,18.354175,-77.939765,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A4 - Grants Pen to Yallahs Rd,17.882502,-76.591236,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Ardenne Rd,18.015451,-76.784346,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,St. John's Rd,18.005525,-77.000379,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Old Hope Rd,18.017889,-76.770604,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T3 - Edward Seaga Highway,18.096025,-77.010116,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (E) - East West Hwy,17.97376,-76.951316,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (W) - East West Hwy,17.9962,-77.397372,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A3 - Ocho Rios Byp,18.409707,-77.087645,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (E) - East West Hwy,17.977563,-76.933126,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Oakland Rd,17.997422,-76.815484,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Lucea to Green Island Rd,18.408777,-78.259325,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Spanish Town By-pass Rd,17.994496,-76.934169,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Spanish Town Rd,18.002275,-76.829545,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,B8 - Long Hill Rd,18.436524,-77.947426,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (W) - East West Hwy,17.962619,-77.276804,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Lucea to Green Island Rd,18.389041,-78.270501,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Dukharan Ave,18.029573,-76.801214,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Hatfield Main Rd,18.030606,-77.536265,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (W) - East West Hwy,17.951842,-77.049439,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Kew Bridge to Great River Rd,18.449145,-78.083296,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Exchange Rd,18.406549,-77.070323,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Spanish Town By-pass Rd,17.98618,-76.948431,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (E) - East West Hwy,17.929276,-77.175019,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T3 - Edward Seaga Highway,18.213685,-77.070599,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Studley Park Rd,17.981298,-76.794162,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Port Royal St,17.96562,-76.792477,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,West Green Ave,18.461038,-77.925644,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Hagley Park Rd,17.998473,-76.824335,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Barbican Rd,18.031682,-76.783164,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Spanish Town Rd > Three Miles,18.019626,-76.848596,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A2 - Tombstone to Gutters Rd,18.075516,-77.737315,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Old Hope Rd,18.016147,-76.746966,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,St. John's Rd,18.006408,-77.02106,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,B6,18.089005,-77.481445,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A4 - Grants Pen to Yallahs Rd,17.885054,-76.598381,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Queens Dr,18.480236,-77.927013,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,A1 - Kew Bridge to Great River Rd,18.450813,-78.076244,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,T1 (W) - East West Hwy,17.96229,-77.279711,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Mountain View Ave,18.004271,-76.770524,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Mountain View Ave,18.007419,-76.771242,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Paradise St,17.970043,-76.775871,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,Glenmuir Rd,17.960403,-77.256736,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
2 jun 2025,JM,,18.102297,-77.005594,2 Jun 2025,2025-06-02,1748822400.0,0,Monday,6,23
